label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62980205,0.5727395,-1.7462996e-07,0.6278569,0.52070105,0.00072425697,0.6063212,0.47154033,-0.004344402,0.57476085,0.4531594,-0.009171168,0.552776,0.451469,-0.013706755,0.6150373,0.45100975,-0.018855331,0.56924725,0.42883876,-0.02785448,0.57015705,0.45361915,-0.029877719,0.5812872,0.46667704,-0.03006397,0.6058804,0.48331177,-0.02357474,0.5577844,0.4599663,-0.03097647,0.56372756,0.48174244,-0.028039971,0.57661885,0.49202833,-0.025671482,0.5952608,0.5165143,-0.027343808,0.55250823,0.49306995,-0.033579107,0.56108165,0.50927204,-0.026482403,0.57426506,0.5172328,-0.021218544,0.5845663,0.54922193,-0.030539555,0.55299073,0.52597636,-0.035576284,0.5604979,0.53542155,-0.030428845,0.5718769,0.5433094,-0.025808254
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489973,0.5754246,-2.2609444e-07,0.6414287,0.5220721,0.005402987,0.6179432,0.4774728,0.0015056139,0.5869953,0.46210355,-0.0035081473,0.56579727,0.4618535,-0.008335834,0.623164,0.44959083,-0.0133082,0.57763636,0.43461478,-0.022016194,0.58098286,0.46192607,-0.02429435,0.59273225,0.47175387,-0.024939649,0.61527914,0.48171976,-0.020650283,0.5677927,0.46691495,-0.02719268,0.57530874,0.49004948,-0.02348185,0.5881576,0.49695185,-0.02108213,0.60637426,0.51595366,-0.026936423,0.5636328,0.5003322,-0.032139953,0.57392925,0.5191147,-0.023725681,0.5874854,0.52378154,-0.018225245,0.59789556,0.5510632,-0.03246322,0.5654488,0.53386164,-0.036152508,0.5740013,0.545162,-0.02978225,0.5854248,0.5498351,-0.024653919
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63576233,0.6024373,-1.4889851e-07,0.62565565,0.5442955,0.005229177,0.6006861,0.50364804,0.001249748,0.5699774,0.4922714,-0.0037251913,0.54860497,0.4983927,-0.008957922,0.6019693,0.48174322,-0.013189329,0.5565153,0.47487906,-0.020955425,0.5616975,0.495838,-0.023349294,0.5734873,0.501528,-0.023983108,0.5939206,0.51822174,-0.019848833,0.5485901,0.5104923,-0.02465736,0.5570681,0.5276417,-0.02103265,0.5702346,0.53156954,-0.019088333,0.58564365,0.5553789,-0.025352733,0.5455609,0.5430723,-0.028195512,0.55541426,0.5562511,-0.02005809,0.5681698,0.55977464,-0.015262346,0.5786371,0.59186614,-0.030179199,0.5479409,0.575795,-0.031429872,0.5561873,0.583205,-0.02427092,0.56694824,0.58791804,-0.018924655
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62809277,0.57068276,-1.7309993e-07,0.61884844,0.51743317,0.002582706,0.5949157,0.47608736,-0.002121327,0.56280434,0.46554387,-0.007218197,0.54133505,0.46830145,-0.011825397,0.5995256,0.4479951,-0.014705903,0.55367607,0.44278827,-0.023435777,0.55894494,0.46677613,-0.025957879,0.5704005,0.47276983,-0.026771758,0.5926969,0.480792,-0.020323604,0.5450895,0.47446164,-0.027311279,0.5539283,0.49508747,-0.024135744,0.56709564,0.50055987,-0.02181247,0.58509433,0.5145707,-0.02510699,0.5427104,0.5073723,-0.030685032,0.55325186,0.5239278,-0.022191307,0.56645244,0.527073,-0.016290363,0.5779327,0.5483317,-0.029395722,0.5457916,0.53891784,-0.033029225,0.55424577,0.5504028,-0.026489295,0.5650364,0.5550867,-0.021188326
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425989,0.5298634,-2.1688275e-07,0.63479394,0.47787017,0.008570253,0.6148213,0.43366784,0.009617103,0.5922292,0.40242547,0.008264098,0.5787136,0.38954997,0.006947466,0.61561316,0.40782788,-0.0020322737,0.58428097,0.3813927,-0.006956873,0.5861687,0.39756447,-0.0074305017,0.59265155,0.4059038,-0.007374967,0.6103419,0.42847085,-0.009903502,0.57733405,0.40502337,-0.013618721,0.5839424,0.4217311,-0.0108883,0.59399056,0.42932323,-0.009260059,0.60549283,0.45282674,-0.017055178,0.5734338,0.4306256,-0.020551737,0.58296144,0.4460208,-0.013286369,0.5947652,0.4528873,-0.0087421825,0.6015987,0.48028594,-0.023393303,0.574663,0.4582279,-0.026602676,0.5830902,0.46943182,-0.02067271,0.59430146,0.47629023,-0.016056878
chocolate_milkshake,0.61648774,0.56177807,-2.208808e-07,0.6246135,0.52891403,-0.006115839,0.6167954,0.49357778,-0.012633404,0.59429014,0.47398123,-0.017807577,0.5744073,0.47815773,-0.023381725,0.6204856,0.47714606,-0.021494009,0.58932304,0.4618621,-0.029175952,0.58666795,0.48116744,-0.03251439,0.5907964,0.4912801,-0.03471801,0.61166865,0.50293845,-0.022197204,0.5828554,0.49017605,-0.02816207,0.5866444,0.5099744,-0.027328523,0.5952357,0.5191741,-0.028019404,0.60408735,0.5275852,-0.022465099,0.5800842,0.51588565,-0.027390271,0.5849134,0.5343032,-0.021970877,0.5923815,0.5431968,-0.01931977,0.59681,0.55132896,-0.02290529,0.57829463,0.54061174,-0.025896337,0.5819933,0.5529343,-0.020961495,0.5882075,0.55953723,-0.017981209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63084596,0.6537617,-4.240522e-08,0.6291141,0.59963983,-0.0025521324,0.6047459,0.5525103,-0.0074088755,0.57163113,0.53961444,-0.010296184,0.5476186,0.5403645,-0.013573991,0.613138,0.5398712,-0.02248585,0.5704298,0.5305267,-0.028953983,0.5579245,0.542923,-0.029691847,0.556095,0.55371773,-0.02917693,0.6037672,0.5783746,-0.02395276,0.5556811,0.5621756,-0.02867699,0.55681187,0.5736433,-0.0255522,0.5672652,0.5826913,-0.023477098,0.59318453,0.6162263,-0.024093173,0.5491741,0.5970162,-0.027125264,0.5542779,0.60351235,-0.020150676,0.5661271,0.60997355,-0.01563812,0.5826829,0.65234506,-0.023829132,0.55033654,0.62985253,-0.026445515,0.55503196,0.62969965,-0.021454796,0.56468946,0.6321771,-0.017617024
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7025556,0.561029,-2.475263e-07,0.70965016,0.5093965,0.0033131724,0.6993614,0.4500607,-0.00086886523,0.67188704,0.40914905,-0.0048046,0.6510715,0.3925753,-0.0077239964,0.7183947,0.4249689,-0.015636045,0.67591655,0.38702565,-0.020225294,0.67060256,0.41493165,-0.017572802,0.67734724,0.42765963,-0.015729783,0.7053239,0.44011158,-0.021630801,0.6597474,0.4014828,-0.025754938,0.6584441,0.4304774,-0.019737272,0.6675937,0.44486338,-0.016450247,0.68854904,0.45863023,-0.02634051,0.64444757,0.42212036,-0.028933138,0.64577836,0.45125756,-0.019355092,0.6562181,0.4653961,-0.014253633,0.6702749,0.48101658,-0.03057965,0.63660854,0.4510098,-0.034026947,0.6379525,0.4721033,-0.028948437,0.6464988,0.48489106,-0.02523968
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69292873,0.5691659,-1.9672339e-07,0.7009657,0.51175964,0.0066145696,0.69439,0.45373684,0.0033822516,0.67266387,0.41582325,-0.0011141173,0.65178335,0.4051003,-0.0057529854,0.7039005,0.42406866,-0.010308338,0.6619395,0.39181042,-0.017029587,0.6576744,0.4171776,-0.017669005,0.66559213,0.42979774,-0.017630124,0.690071,0.44167736,-0.018584166,0.6444149,0.4078462,-0.023643209,0.6436072,0.43503135,-0.019367196,0.6538045,0.4486319,-0.017117688,0.67394763,0.46480963,-0.025793748,0.63099694,0.4310278,-0.029242197,0.6325451,0.45750904,-0.020909991,0.64402753,0.46922064,-0.016461086,0.6571377,0.49324167,-0.032371923,0.623782,0.46167222,-0.035708964,0.6261265,0.4803347,-0.030270973,0.63622,0.49139258,-0.026197063
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746148,0.60235935,-1.4060325e-07,0.669874,0.5449618,0.00089115056,0.650018,0.494621,-0.00379685,0.623241,0.46891162,-0.00825988,0.60125,0.47392756,-0.01351234,0.6474071,0.4605484,-0.014873451,0.5997649,0.44729635,-0.016638068,0.5972115,0.46824166,-0.014966553,0.6045895,0.47830915,-0.014540632,0.6394662,0.48860165,-0.018792313,0.59141207,0.48211032,-0.017505467,0.5952061,0.49916974,-0.013759821,0.6047992,0.5080549,-0.01431512,0.6299425,0.5209989,-0.0214459,0.58876085,0.5118958,-0.019494094,0.59403014,0.5267248,-0.015001635,0.60292476,0.53520167,-0.015207604,0.6206435,0.55602837,-0.023912853,0.5909272,0.5394574,-0.024031987,0.59451145,0.5505913,-0.020206721,0.6012128,0.558437,-0.018408533
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866511,0.53650033,-1.860605e-07,0.67493963,0.4668579,0.015037116,0.6563675,0.41822046,0.016579838,0.63135374,0.39167157,0.01484826,0.61249274,0.38274133,0.013036381,0.65566385,0.3792668,0.0045965705,0.6132284,0.37311503,0.0038584596,0.61329085,0.39251775,0.0052903853,0.6211017,0.39868632,0.0061264276,0.6483354,0.39811733,-0.0055179717,0.60321385,0.39549947,-0.0036646384,0.60722744,0.41485208,0.001159698,0.6185162,0.41879496,0.0025022996,0.6397863,0.4242223,-0.0142480135,0.59797865,0.4222691,-0.010330046,0.6046972,0.4411527,-0.0017435914,0.6165694,0.44275045,0.0009725356,0.6316468,0.45609385,-0.022046993,0.59828323,0.45028532,-0.01910551,0.60500795,0.4649089,-0.012302588,0.6156916,0.46824574,-0.008494302
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69504285,0.49339047,-2.530907e-07,0.6916806,0.42678243,0.01158304,0.6758325,0.37731618,0.010735839,0.6499006,0.35118794,0.0071717375,0.6308257,0.35076138,0.003940014,0.6777331,0.33780733,-0.0007723486,0.6342441,0.33050635,-0.005051796,0.63663006,0.35764617,-0.005566743,0.6466096,0.3639595,-0.0058449735,0.66815853,0.35947365,-0.0101357335,0.6234588,0.35828838,-0.011775555,0.6283858,0.3834581,-0.007379923,0.6409652,0.3867692,-0.0057533975,0.65720767,0.3860011,-0.018421767,0.61687267,0.3860819,-0.017443249,0.6231907,0.40989625,-0.008708903,0.6362844,0.4113056,-0.0051204925,0.6464764,0.41592684,-0.026165605,0.6151866,0.413171,-0.024550885,0.6215392,0.43244958,-0.017979447,0.63309336,0.43717936,-0.014059288
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66209656,0.5818882,-1.394592e-07,0.65866464,0.52842855,0.0031368458,0.63965803,0.48515275,0.0015031496,0.6139328,0.47287962,-0.00023973225,0.59593564,0.48097965,-0.0017449706,0.631498,0.46317497,-0.010349214,0.590306,0.4623351,-0.016220547,0.5950631,0.4846998,-0.016935024,0.6071502,0.49211073,-0.01620429,0.6213071,0.49461794,-0.01431306,0.5809142,0.49489826,-0.017539382,0.5887039,0.5145535,-0.013681208,0.6010757,0.5186735,-0.011017813,0.6117388,0.52902913,-0.017498229,0.5753084,0.5281494,-0.019609198,0.5857285,0.54316044,-0.0127568105,0.59888226,0.5450788,-0.008379084,0.60466063,0.5654869,-0.020204877,0.5779641,0.56028914,-0.021770481,0.5871502,0.5695502,-0.016382106,0.598719,0.57165563,-0.011829875
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682574,0.58496124,-1.7604268e-07,0.6611937,0.5281692,0.007526715,0.6413761,0.4876225,0.0069703045,0.61663646,0.47812113,0.0053466503,0.5999159,0.48716205,0.0036044666,0.63043517,0.460771,-0.007099623,0.5903199,0.46314436,-0.010341639,0.5961393,0.48585224,-0.009407597,0.6074703,0.49181485,-0.008271119,0.62117785,0.49080124,-0.013200061,0.5820909,0.49291858,-0.014107897,0.58986443,0.51300126,-0.009168475,0.60198766,0.5173864,-0.006418246,0.6130693,0.5242773,-0.017966146,0.57819,0.5263999,-0.017246975,0.5882026,0.54364085,-0.009574407,0.600446,0.5458567,-0.005766315,0.60763484,0.56038314,-0.021998677,0.580934,0.55921876,-0.021538295,0.59061027,0.5708048,-0.01522913,0.60145974,0.57258505,-0.010656084
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7164114,0.4967546,-2.4379895e-07,0.7144827,0.44503137,0.0044897264,0.6978425,0.3964443,0.0017523624,0.671911,0.37140828,-0.001688728,0.6527293,0.36864337,-0.004483066,0.6991453,0.3609652,-0.0092171235,0.6531376,0.3577218,-0.016451929,0.65420854,0.38437626,-0.01776502,0.66370165,0.38983417,-0.018091746,0.69199044,0.38267872,-0.015485337,0.64372706,0.38402122,-0.02122945,0.6484891,0.4057507,-0.017329736,0.66010016,0.4084471,-0.015053654,0.68290794,0.40963963,-0.021207662,0.63845277,0.41079602,-0.025086798,0.64516336,0.4303187,-0.017401004,0.65733415,0.4307321,-0.0130427545,0.6738148,0.43992057,-0.026637826,0.6404329,0.44191396,-0.029940242,0.6478458,0.45571387,-0.025632089,0.65968096,0.4565431,-0.022243429
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341071,0.5036786,-3.090518e-07,0.72835463,0.45390344,0.012139876,0.7173947,0.41227224,0.012855811,0.70155936,0.3855862,0.010061406,0.69302225,0.3719856,0.0070256065,0.71835303,0.37152886,0.00045982123,0.6845361,0.3604218,-0.0057676393,0.6872036,0.381953,-0.006877657,0.6947511,0.38726974,-0.007617275,0.71759427,0.38442582,-0.010699756,0.68062645,0.37402654,-0.016588975,0.6862204,0.3965115,-0.014286194,0.69699496,0.40264225,-0.012980282,0.716332,0.40378726,-0.021119809,0.67777294,0.3943242,-0.025857171,0.68497187,0.41756365,-0.018345838,0.6977118,0.42200693,-0.013982888,0.7155663,0.42764226,-0.03066416,0.68140495,0.4192504,-0.035416953,0.687141,0.44040832,-0.030153377,0.6995105,0.4461745,-0.02589659
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69520783,0.66588163,-6.718518e-08,0.6904507,0.61394215,-0.0012857241,0.6700255,0.56242305,-0.006259888,0.6439355,0.54207987,-0.009691155,0.6256518,0.54907024,-0.013449283,0.6668328,0.5646873,-0.028168287,0.619004,0.5627837,-0.035713322,0.62204283,0.57654583,-0.034936644,0.63495624,0.5839911,-0.03299723,0.66290724,0.603294,-0.03111527,0.6118163,0.6009342,-0.03763166,0.6198225,0.610795,-0.033566725,0.634585,0.6143093,-0.030992538,0.65794945,0.64282846,-0.03246542,0.6110987,0.6358279,-0.0373016,0.6197709,0.64126915,-0.030155607,0.6338429,0.64309824,-0.025632797,0.65302277,0.6817402,-0.033302147,0.61874145,0.67034715,-0.038261954,0.6242021,0.66936255,-0.03433209,0.6342802,0.66947126,-0.031022316
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70695066,0.6283577,-2.0353114e-07,0.69715977,0.5795502,0.005346242,0.67758423,0.536213,0.0030169198,0.6543419,0.5107812,-0.0011728416,0.63741416,0.509202,-0.0058155535,0.67468804,0.5058661,-0.009966475,0.6337877,0.5048043,-0.020931447,0.63913196,0.5196844,-0.024961248,0.6506985,0.5260239,-0.026198708,0.6741852,0.53293574,-0.01812784,0.6292987,0.5375219,-0.028261269,0.6397446,0.55073977,-0.027626054,0.6547094,0.5548147,-0.026394757,0.6725466,0.56575763,-0.025895167,0.62913895,0.56932735,-0.034963563,0.6414655,0.58063394,-0.028112814,0.65672684,0.58275336,-0.02256253,0.67075056,0.6028827,-0.03295025,0.63490313,0.59965044,-0.040847436,0.6455051,0.6068668,-0.036178533,0.65933776,0.6078625,-0.03144146
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77251416,0.47234505,-3.5387825e-07,0.757869,0.41145995,0.004385926,0.76149863,0.36573002,8.330082e-05,0.76480246,0.3333876,-0.006551625,0.76721853,0.315894,-0.012360007,0.80428004,0.33278033,-0.004120786,0.76635617,0.2929979,-0.015025478,0.7559654,0.3229921,-0.020095354,0.7612645,0.34181055,-0.022864787,0.804112,0.34494287,-0.012342498,0.7576895,0.3097339,-0.021948185,0.7504003,0.34281656,-0.021086738,0.75981575,0.3580184,-0.02070516,0.7977052,0.36343068,-0.020833865,0.7514527,0.32972136,-0.028354786,0.7459997,0.36358815,-0.02159804,0.756526,0.37956223,-0.017701207,0.78735566,0.38530394,-0.029433899,0.74915934,0.35963506,-0.03536879,0.7444646,0.38444182,-0.031825036,0.7540909,0.39968693,-0.028859876
chocolate_milkshake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72527146,0.5774345,-1.8891657e-07,0.72727233,0.52609205,-0.00078082806,0.7169595,0.47510225,-0.008193642,0.69571537,0.44396308,-0.01572518,0.677823,0.43840206,-0.023237221,0.72607327,0.44651586,-0.020929987,0.67902124,0.42508888,-0.03254005,0.67649645,0.44893664,-0.03540381,0.68682116,0.4600235,-0.03630281,0.7213788,0.47354698,-0.026586194,0.6688415,0.4549484,-0.036204632,0.6711961,0.47750115,-0.033199437,0.68354183,0.48510984,-0.031667132,0.71189576,0.50439227,-0.031822,0.66266316,0.48607403,-0.03937157,0.6673963,0.505758,-0.03184299,0.68081266,0.5119567,-0.027434181,0.69995636,0.5358625,-0.03697575,0.6610456,0.51843536,-0.043227553,0.6665557,0.53116155,-0.038975377,0.67987317,0.5374637,-0.035529602
